session_id,entity_id,entity_type,timestamp,label,blended_score,if_score,lstm_ae_score,predicted_attack_type,classifier_confidence,entity_type_code,hour_of_day,day_of_week,is_weekend,is_off_hours,geo_velocity_kmh,impossible_travel_flag,is_new_device,is_spoofed_device,is_new_resource,failed_auth_rate_10,failed_auth_rate_50,resource_diversity_10,resource_diversity_50,session_duration_zscore,cmd_seq_length,cmd_rarity_score,auth_method_code,explanation
SES_0028052,USR_0012,user,2026-02-02 13:45:10,normal,0.3780061416438643,0.3937615379912505,0.36225075,device_spoofing,0.3789,0,13,0,0,0,0.0,0,1,0,0,0.0,0.02,4,5,-0.4919386456207126,19,0.9355738535330488,2,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0033199,USR_0012,user,2026-02-08 13:44:28,normal,0.4433436155990186,0.6758502991349346,0.21083693,impossible_travel,0.6269,0,13,6,1,0,3205.821467598433,1,0,0,0,0.0,0.04,3,7,-1.5461332301326476,21,0.9355982759221584,2,Flagged due to geo-velocity (3206 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0038810,USR_0012,user,2026-02-15 06:46:25,normal,0.394237376279682,0.6090760072609783,0.17939875,device_spoofing,0.4082,0,6,6,1,1,0.0,0,1,0,0,0.0,0.02,4,5,-0.8496227957502227,18,0.9355267814352924,2,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0058514,USR_0012,user,2026-03-10 06:30:40,normal,0.3607318139540507,0.7194877106507328,0.0019759173,device_spoofing,0.4259,0,6,1,0,1,0.0,0,1,0,1,0.0,0.02,4,5,-2.0381618840749542,12,0.9357300034810514,2,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0067268,USR_0012,user,2026-03-20 06:25:08,normal,0.3721246924520296,0.4161299579383458,0.32811943,lateral_movement,0.6463,0,6,4,0,1,0.0,0,0,0,0,0.1,0.02,4,4,1.2217502911494569,18,0.9354080946177415,2,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000063,USR_0013,user,2026-01-01 07:13:44,normal,0.4881251551012197,0.9760202275424572,0.00023008266,device_spoofing,0.3299,0,7,3,0,0,0.0,0,1,0,1,1.0,1.0,1,1,0.0,9,0.9352331581236264,1,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0000075,USR_0013,user,2026-01-01 07:20:56,normal,0.4576135077245906,0.9131897626840324,0.0020372528,lateral_movement,0.4027,0,7,3,0,0,0.0,0,0,0,1,0.5,0.5,2,2,-512.75,5,0.9352249617421844,1,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + geo-velocity (0 km/h)
SES_0016460,USR_0013,user,2026-01-19 17:22:04,normal,0.376979716005756,0.7537207650457695,0.00023866697,impossible_travel,0.4604,0,17,0,0,0,3119.158163131657,1,1,0,0,0.1,0.04,4,4,2.1742239767502034,5,0.9356163630630552,1,Flagged due to geo-velocity (3119 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0017704,USR_0013,user,2026-01-21 07:55:57,normal,0.388610850945479,0.7768879479526369,0.00033375394,impossible_travel,0.7366,0,7,2,0,0,15296.45460561368,1,0,0,0,0.2,0.08,4,4,0.3387757835592411,2,0.9354361390993432,1,Flagged due to geo-velocity (15296 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0041434,USR_0013,user,2026-02-18 08:40:07,normal,0.3592749495170459,0.7183941841988188,0.00015571484,impossible_travel,0.7569,0,8,2,0,0,25911.983271361696,1,0,0,0,0.0,0.02,3,4,1.297493245924156,3,0.9356376736548052,1,Flagged due to geo-velocity (25912 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0047302,USR_0013,user,2026-02-25 07:05:24,normal,0.3866215198875965,0.7731382647195322,0.000104775056,impossible_travel,0.6153,0,7,2,0,0,15829.703417048726,1,0,0,0,0.0,0.02,3,4,1.301138997174336,1,0.9362200988772886,1,Flagged due to geo-velocity (15830 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0000191,USR_0014,user,2026-01-01 09:21:25,normal,0.3726227667459236,0.7400535619439457,0.0051919715,lateral_movement,0.3269,0,9,3,0,0,0.0,0,0,0,0,0.5,0.5,1,1,2635.85,11,0.9354395579108536,5,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000222,USR_0014,user,2026-01-01 09:48:36,normal,0.403527337553451,0.8063492286410298,0.00070544647,lateral_movement,0.3728,0,9,3,0,0,0.0,0,0,0,1,0.3333333333333333,0.3333333333333333,2,2,0.0291738385924984,13,0.9355599749257486,5,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000255,USR_0014,user,2026-01-01 10:31:26,normal,0.3592864429865862,0.6862941098043492,0.032278776,low_and_slow_exfiltration,0.3049,0,10,3,0,0,286.2405491806701,0,0,0,1,0.2,0.2,3,3,1.1574271861704448,17,0.9353982769220924,5,Flagged due to hour of day + new device fingerprint + anomalous session duration (z=1.2)
SES_0012063,USR_0014,user,2026-01-14 17:31:28,normal,0.388908446819917,0.7755577893600328,0.0022591043,impossible_travel,0.5634,0,17,2,0,0,49618.35113299331,1,0,0,0,0.0,0.1,4,7,-0.0426014500085961,14,0.9353885105466766,5,Flagged due to geo-velocity (49618 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0000011,USR_0015,user,2026-01-01 06:12:09,normal,0.4300873410430738,0.8579908251779157,0.002183857,brute_force,0.7019,0,6,3,0,1,0.0,0,1,0,1,0.0,0.0,1,1,0.0,1,0.9350701947749516,3,Flagged due to rare command sequence (rarity=0.94) + command sequence length + weekend access
SES_0014034,USR_0015,user,2026-01-17 06:24:56,normal,0.428875011339025,0.8574768040667947,0.0002732186,impossible_travel,0.4445,0,6,5,1,1,1014.6739686054196,1,1,0,0,0.0,0.04,6,6,0.7864744751492304,4,0.9355858435956852,3,Flagged due to geo-velocity (1015 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0014037,USR_0015,user,2026-01-17 06:27:39,normal,0.4227126421204216,0.8452847678332883,0.00014051641,impossible_travel,0.5365,0,6,5,1,1,4102.270830128659,1,0,0,0,0.0,0.04,6,6,0.2638378845319122,1,0.9358367975098428,3,Flagged due to geo-velocity (4102 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0019771,USR_0015,user,2026-01-23 14:52:41,normal,0.3677618375515393,0.7352608580553094,0.00026281705,impossible_travel,0.4896,0,14,4,0,0,32426.393674138464,1,0,0,0,0.0,0.02,5,7,-2.3310588550459275,4,0.9355316028361408,3,Flagged due to geo-velocity (32426 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0020178,USR_0015,user,2026-01-24 06:29:15,normal,0.3864118568452278,0.7726234670842006,0.0002002466,impossible_travel,0.6881,0,6,5,1,1,1754.9544226811763,1,0,0,0,0.1,0.04,5,7,-0.7614532120099924,3,0.9356285129931932,3,Flagged due to geo-velocity (1755 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0020179,USR_0015,user,2026-01-24 06:30:57,normal,0.4689658492606744,0.9374894143328828,0.0004422842,low_and_slow_exfiltration,0.4426,0,6,5,1,1,16190.31482100968,1,0,0,0,0.1,0.04,5,7,0.8327433324539745,3,0.9350976767597872,3,Flagged due to command sequence length + rare command sequence (rarity=0.94) + new device fingerprint
SES_0028954,USR_0015,user,2026-02-03 14:37:27,normal,0.3631738196169611,0.7239905030085944,0.0023571362,lateral_movement,0.4219,0,14,1,0,0,89.43768231491245,0,1,0,1,0.0,0.06,6,9,-0.0117765142808203,5,0.9357126946520058,3,Flagged due to rare command sequence (rarity=0.94) + resource diversity spike (6 unique resources) + command sequence length
SES_0032803,USR_0015,user,2026-02-08 06:32:19,normal,0.3713650028071294,0.7425449923894224,0.00018501322,lateral_movement,0.5396,0,6,6,1,1,0.0,0,0,0,0,0.2,0.04,5,9,2.658887451006009,2,0.9360421891859836,3,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + geo-velocity (0 km/h)
SES_0038789,USR_0015,user,2026-02-15 06:19:21,normal,0.4240629264013665,0.847957295887719,0.00016855692,credential_stuffing,0.2841,0,6,6,1,1,1250.3967830428812,1,0,0,0,0.1,0.06,6,7,0.0407498841615895,1,0.9351208194838594,3,Flagged due to command sequence length + rare command sequence (rarity=0.94) + high auth failure rate (10%)
SES_0038801,USR_0015,user,2026-02-15 06:34:24,normal,0.4034716601312129,0.8064597359050003,0.00048358436,impossible_travel,0.6402,0,6,6,1,1,1304.4006308154972,1,0,0,0,0.0,0.06,6,7,0.1451328488632743,3,0.9358377617900124,3,Flagged due to geo-velocity (1304 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0045547,USR_0015,user,2026-02-23 06:10:59,normal,0.3874573563403896,0.7748005860987314,0.00011412658,brute_force,0.3666,0,6,0,0,1,2712.393325556658,1,0,0,0,0.0,0.0,4,6,-1.6023952754408095,1,0.9351208194838594,3,Flagged due to rare command sequence (rarity=0.94) + command sequence length + day of week
SES_0057249,USR_0015,user,2026-03-08 14:43:18,normal,0.3582731980932495,0.7164482607695791,9.813542e-05,impossible_travel,0.4634,0,14,6,1,0,10115.029831786444,1,0,0,0,0.0,0.02,5,8,0.2601625394698547,3,0.9355301564158864,3,Flagged due to geo-velocity (10115 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0044006,USR_0016,user,2026-02-21 09:18:36,normal,0.3984745462755353,0.796756743138243,0.00019234941,impossible_travel,0.4517,0,9,5,1,0,22828.79179374499,1,0,0,0,0.1,0.04,2,3,-0.0833388825440373,1,0.9356328522539566,2,Flagged due to geo-velocity (22829 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0044279,USR_0016,user,2026-02-21 14:20:47,normal,0.3789290910463769,0.7577065482984509,0.0001516338,impossible_travel,0.712,0,14,5,1,0,17318.739986320405,1,0,0,0,0.1,0.04,2,3,1.6239452487646648,5,0.9355266850072756,2,Flagged due to geo-velocity (17319 km/h) + rare command sequence (rarity=0.94) + command sequence length
SES_0056349,USR_0016,user,2026-03-07 14:10:17,normal,0.3767217495434438,0.7533024726638077,0.00014102642,impossible_travel,0.5203,0,14,5,1,0,18335.30818850645,1,0,0,0,0.0,0.08,2,5,0.021781979753999,3,0.935569691902843,2,Flagged due to geo-velocity (18335 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0000328,USR_0017,user,2026-01-01 11:42:06,normal,0.366620091267447,0.722824396588942,0.010415786,device_spoofing,0.3281,0,11,3,0,0,0.0,0,1,0,1,0.0,0.0,2,2,-221.63999999999987,16,0.935366258920797,5,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0000329,USR_0017,user,2026-01-01 11:42:13,normal,0.3918813321139952,0.7829926246043871,0.0007700396,lateral_movement,0.3712,0,11,3,0,0,0.0,0,0,0,1,0.3333333333333333,0.3333333333333333,3,3,1.073038687891552,13,0.9354172243729378,5,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000591,USR_0017,user,2026-01-01 16:25:49,normal,0.3799519664735005,0.7574992664412471,0.0024046665,lateral_movement,0.4186,0,16,3,0,0,0.0,0,0,0,1,0.3333333333333333,0.3333333333333333,4,4,0.7542245071540293,15,0.9354134785153556,5,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0001228,USR_0017,user,2026-01-02 12:15:37,normal,0.3710553741560494,0.4745758962842058,0.26753485,lateral_movement,0.5112,0,12,4,0,0,0.0,0,0,0,0,0.2222222222222222,0.2222222222222222,5,5,-0.6703145549697446,19,0.9354226645527616,5,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0001448,USR_0017,user,2026-01-02 16:40:21,normal,0.3750666652726168,0.7437690799895991,0.0063642506,impossible_travel,0.5479,0,16,4,0,0,9683.164067137926,1,0,0,0,0.0,0.1333333333333333,4,5,0.967086099736025,16,0.9354090187195708,5,Flagged due to geo-velocity (9683 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0032230,USR_0017,user,2026-02-07 11:58:14,normal,0.432814628712471,0.8647134282744702,0.00091582915,impossible_travel,0.5295,0,11,5,1,0,26048.27834047062,1,0,0,0,0.1,0.08,5,7,1.8008805281304712,14,0.9354455408309974,5,Flagged due to geo-velocity (26048 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0032256,USR_0017,user,2026-02-07 12:26:36,normal,0.3845610393184878,0.7687830210494228,0.0003390576,impossible_travel,0.4674,0,12,5,1,0,918.2706818027244,1,0,0,1,0.1,0.08,5,8,-0.3006397085457785,9,0.9355002637306264,5,Flagged due to geo-velocity (918 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0032998,USR_0017,user,2026-02-08 09:57:14,normal,0.467223638453601,0.9324631465488786,0.0019841304,impossible_travel,0.3057,0,9,6,1,0,995.4554686245344,1,1,0,1,0.0,0.06,6,9,0.0768876294352363,14,0.9354919295948744,5,Flagged due to geo-velocity (995 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0033059,USR_0017,user,2026-02-08 11:04:34,normal,0.3752076014622893,0.530673605152934,0.2197416,lateral_movement,0.3804,0,11,6,1,0,419.2056801318025,0,0,0,0,0.0,0.04,6,9,0.3605232673342986,19,0.9354824245474874,5,Flagged due to rare command sequence (rarity=0.94) + resource diversity spike (6 unique resources) + command sequence length
SES_0037396,USR_0017,user,2026-02-13 12:23:09,normal,0.3776867646221081,0.7525689898449947,0.0028045394,impossible_travel,0.5659,0,12,4,0,0,15142.826161795036,1,0,0,0,0.1,0.08,4,7,1.0616560651072384,14,0.9355768551269604,5,Flagged due to geo-velocity (15143 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0045743,USR_0017,user,2026-02-23 09:35:03,normal,0.3598202553774553,0.4981095070413028,0.221531,lateral_movement,0.586,0,9,0,0,0,0.0,0,0,0,1,0.1,0.06,5,7,-0.4388993256000277,18,0.9354956833998204,5,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0047569,USR_0017,user,2026-02-25 12:04:28,normal,0.4044422702990246,0.7340746391817475,0.0748099,impossible_travel,0.5457,0,12,2,0,0,23024.81143427101,1,0,0,0,0.0,0.04,5,6,1.0299003367476711,17,0.9354844665525526,5,Flagged due to geo-velocity (23025 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0054322,USR_0017,user,2026-03-05 09:23:38,normal,0.4066996698952454,0.8115674379486939,0.0018319018,impossible_travel,0.517,0,9,3,0,0,18621.168232548272,1,0,0,0,0.0,0.0,5,8,-2.6710077073039447,15,0.935353114576734,5,Flagged due to geo-velocity (18621 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0055604,USR_0017,user,2026-03-06 16:29:12,normal,0.4046386742787653,0.8070236836672264,0.002253665,impossible_travel,0.5823,0,16,4,0,0,30897.564819818497,1,0,0,0,0.2,0.04,4,7,-0.975445373885807,12,0.935750012294572,5,Flagged due to geo-velocity (30898 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0064765,USR_0017,user,2026-03-17 09:02:01,normal,0.3607065566100962,0.7205941099525132,0.00081900327,impossible_travel,0.552,0,9,1,0,0,22068.920332106143,1,0,0,0,0.0,0.02,5,6,1.4956243288585522,11,0.9353615827098604,5,Flagged due to geo-velocity (22069 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0015780,USR_0018,user,2026-01-18 21:42:28,normal,0.3707280719890172,0.7407128527536814,0.0007432912,impossible_travel,0.6259,0,21,6,1,1,2149.3085445263,1,0,0,0,0.1,0.08,2,4,0.1221610777915452,7,0.935303068435928,3,Flagged due to geo-velocity (2149 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0015786,USR_0018,user,2026-01-18 21:48:54,normal,0.4371503962657403,0.8741697968890868,0.00013099564,impossible_travel,0.528,0,21,6,1,1,3663.8472080266974,1,0,0,0,0.2,0.1,2,4,1.5076835431179465,4,0.9357836415654897,3,Flagged due to geo-velocity (3664 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0021726,USR_0018,user,2026-01-25 19:59:29,normal,0.4042885148851843,0.8060688369815591,0.0025081928,impossible_travel,0.7153,0,19,6,1,0,12679.021410938069,1,0,0,0,0.1,0.04,2,4,-0.0462917046767458,5,0.9358787436972238,3,Flagged due to geo-velocity (12679 km/h) + rare command sequence (rarity=0.94) + command sequence length
SES_0000042,USR_0019,user,2026-01-01 06:59:28,normal,0.4015997738221045,0.8006681157960258,0.0025314318,device_spoofing,0.2888,0,6,3,0,1,0.0,0,1,0,1,0.0,0.0,1,1,0.0,4,0.9353240415296185,5,Flagged due to new device fingerprint + rare command sequence (rarity=0.94) + geo-velocity (0 km/h)
SES_0015019,USR_0019,user,2026-01-18 08:50:52,normal,0.3966053227553873,0.7931438328585533,6.681265e-05,low_and_slow_exfiltration,0.6129,0,8,6,1,0,16622.986109800164,1,0,0,0,0.0,0.04,4,5,-0.1866702330501677,2,0.935128051585132,5,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0033515,USR_0019,user,2026-02-08 20:09:55,normal,0.3746334487848196,0.7478370205585338,0.001429877,impossible_travel,0.6166,0,20,6,1,0,13974.825045852973,1,0,0,0,0.0,0.0,4,5,0.3511739418687393,7,0.9355148656874814,5,Flagged due to geo-velocity (13975 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0062124,USR_0019,user,2026-03-14 08:05:31,credential_stuffing,0.406609621725479,0.812615488446254,0.000603755,credential_stuffing,0.8648,0,8,5,1,0,0.0,0,1,0,1,0.2,0.06,4,5,-4.894596453555455,1,0.9351208194838594,4,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0075160,USR_0019,user,2026-03-28 20:09:52,normal,0.3760206441035575,0.7518247248439047,0.00021656336,impossible_travel,0.6098,0,20,5,1,0,10110.69855248495,1,0,0,0,0.0,0.04,3,6,-1.429518471593168,6,0.9354404783601066,5,Flagged due to geo-velocity (10111 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0012268,USR_0020,user,2026-01-14 21:35:28,normal,0.3863101491378992,0.771835662091691,0.0007846362,impossible_travel,0.5776,0,21,2,0,1,1737.8032205019304,1,0,0,0,0.2,0.04,2,2,1.4792919671718197,10,0.9353804519195444,5,Flagged due to geo-velocity (1738 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0012277,USR_0020,user,2026-01-14 21:41:08,normal,0.4104177050117082,0.8134463879860296,0.007389022,impossible_travel,0.5912,0,21,2,0,1,4262.729076172383,1,0,0,0,0.2,0.04,2,2,0.1010296101239462,16,0.9354513265120156,5,Flagged due to geo-velocity (4263 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0014000,USR_0020,user,2026-01-16 21:56:52,normal,0.3790555760065628,0.7403194766094114,0.017791675,impossible_travel,0.5768,0,21,4,0,1,1672.77212158137,1,0,0,0,0.1,0.06,2,2,0.4944967219594296,16,0.9354068490891893,5,Flagged due to geo-velocity (1673 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0015605,USR_0020,user,2026-01-18 18:19:57,normal,0.361045930019726,0.5931015525891576,0.1289903,device_spoofing,0.2859,0,18,6,1,0,0.0,0,1,0,0,0.0,0.06,2,2,0.0784853881133334,19,0.935441544143452,5,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0016139,USR_0020,user,2026-01-19 10:58:18,normal,0.3647794176511993,0.7288592599522445,0.00069957535,impossible_travel,0.5834,0,10,0,0,0,28317.46454055737,1,0,0,0,0.0,0.06,3,3,0.4439444265806457,13,0.935491214332111,5,Flagged due to geo-velocity (28317 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0020990,USR_0020,user,2026-01-24 21:40:14,normal,0.3767248420162579,0.75078088326873,0.0026688008,impossible_travel,0.5871,0,21,5,1,1,2452.3754772800003,1,0,0,0,0.1,0.04,3,5,0.0519107920376335,15,0.9355069172637972,5,Flagged due to geo-velocity (2452 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0034361,USR_0020,user,2026-02-09 19:19:01,normal,0.369354282194508,0.7379366037379796,0.00077196065,impossible_travel,0.5916,0,19,0,0,0,18989.691217893484,1,0,0,0,0.0,0.04,2,5,0.2754339248721238,12,0.9356138077206057,5,Flagged due to geo-velocity (18990 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0050663,USR_0020,user,2026-02-28 21:28:54,normal,0.4123857419891466,0.823711710949465,0.001059773,impossible_travel,0.5814,0,21,5,1,1,6040.800800165061,1,0,0,0,0.0,0.1,2,3,-0.1552801852675146,13,0.9356019211131296,5,Flagged due to geo-velocity (6041 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0072609,USR_0020,user,2026-03-25 21:04:26,normal,0.4125783010948078,0.8222676500405374,0.0028889521,impossible_travel,0.5922,0,21,2,0,1,42984.16688520375,1,0,0,0,0.0,0.04,3,5,-0.214140870689433,14,0.9354000819087128,5,Flagged due to geo-velocity (42984 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0073356,USR_0020,user,2026-03-26 18:29:39,normal,0.4146602260702714,0.7232409631478518,0.10607949,impossible_travel,0.5961,0,18,3,0,0,14965.076016731657,1,0,0,0,0.0,0.04,2,5,0.7308568968139487,17,0.9355436846994432,5,Flagged due to geo-velocity (14965 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0000000,USR_0021,user,2026-01-01 06:00:16,normal,0.4110016950317497,0.821312545571444,0.0006908445,device_spoofing,0.3992,0,6,3,0,1,0.0,0,1,0,1,0.0,0.0,1,1,0.0,10,0.9359040560516776,4,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0001471,USR_0021,user,2026-01-02 17:16:36,normal,0.4363809338210813,0.8711541907905994,0.0016076769,impossible_travel,0.5446,0,17,4,0,0,17016.73195767385,1,0,0,1,0.0,0.0,4,4,-0.6891418229436992,13,0.9355116867418672,4,Flagged due to geo-velocity (17017 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0018532,USR_0021,user,2026-01-22 06:48:35,normal,0.3676331875242341,0.7347867737539675,0.0004796013,impossible_travel,0.767,0,6,3,0,1,2443.2327949649243,1,0,0,0,0.0,0.08,3,3,-1.7023755737702675,9,0.935695369751624,4,Flagged due to geo-velocity (2443 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0026101,USR_0021,user,2026-01-31 07:16:05,normal,0.3754641682536044,0.748881833846249,0.0020465027,impossible_travel,0.752,0,7,5,1,0,2198.5427525437563,1,0,0,0,0.1,0.12,4,6,2.190477596912519,12,0.9356728698809982,4,Flagged due to geo-velocity (2199 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0032793,USR_0021,user,2026-02-08 06:16:08,normal,0.3992670967131976,0.7978810339127913,0.0006531595,impossible_travel,0.808,0,6,6,1,1,7101.398762907695,1,0,0,0,0.0,0.0,3,7,0.9287610060615924,11,0.935539360908415,4,Flagged due to geo-velocity (7101 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0032799,USR_0021,user,2026-02-08 06:24:32,normal,0.3786577967483304,0.7569909518221366,0.00032464167,impossible_travel,0.8058,0,6,6,1,1,4537.004765191026,1,0,0,0,0.0,0.0,3,7,0.7028180494379815,9,0.9354126749485476,4,Flagged due to geo-velocity (4537 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0037070,USR_0021,user,2026-02-13 06:28:03,normal,0.3666158237342242,0.7329489034354191,0.00028274403,impossible_travel,0.794,0,6,4,0,1,3411.791662845471,1,0,0,0,0.1,0.1,4,4,0.2737474144674569,6,0.9354522907921852,4,Flagged due to geo-velocity (3412 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0037076,USR_0021,user,2026-02-13 06:34:09,normal,0.3776680386075526,0.7549243143300545,0.00041176289,impossible_travel,0.7704,0,6,4,0,1,3861.862470385766,1,0,0,0,0.0,0.1,4,4,1.0930070291585596,12,0.9355100270673444,4,Flagged due to geo-velocity (3862 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0040468,USR_0021,user,2026-02-17 06:59:35,normal,0.3769413650025856,0.7530270931058117,0.0008556369,impossible_travel,0.7539,0,6,1,0,1,3798.852568839716,1,0,0,0,0.0,0.08,3,5,1.3431917416898875,9,0.9352656222226722,4,Flagged due to geo-velocity (3799 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0043864,USR_0021,user,2026-02-21 06:28:09,normal,0.3602879151943147,0.7198874289303102,0.00068840146,impossible_travel,0.8001,0,6,5,1,1,2277.204780563853,1,0,0,0,0.1,0.04,3,6,0.6441983352371675,8,0.9354258333550296,4,Flagged due to geo-velocity (2277 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0056825,USR_0021,user,2026-03-08 07:46:39,normal,0.3857830832761849,0.7711815268074901,0.00038463974,impossible_travel,0.8476,0,7,6,1,0,29116.99149425075,1,0,0,0,0.0,0.04,3,5,0.4383174680942973,6,0.9357083071772336,4,Flagged due to geo-velocity (29117 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0038105,USR_0022,user,2026-02-14 09:44:10,normal,0.3677533448753922,0.7352323532322975,0.00027433652,impossible_travel,0.6117,0,9,5,1,0,8663.725756856118,1,0,0,0,0.1,0.04,2,5,0.4917866092702298,9,0.935453174715674,5,Flagged due to geo-velocity (8664 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0057277,USR_0022,user,2026-03-08 15:14:10,normal,0.42742936624792,0.854273603302344,0.0005851292,impossible_travel,0.602,0,15,6,1,0,31801.52138575205,1,0,0,0,0.2,0.1,3,5,-1.1652907408699218,9,0.9354499604484418,5,Flagged due to geo-velocity (31802 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0057303,USR_0022,user,2026-03-08 15:48:44,normal,0.3775537167756866,0.7284962078718565,0.026611226,impossible_travel,0.5904,0,15,6,1,0,920.005440282123,1,0,0,0,0.2,0.1,3,5,0.4503483813473043,16,0.935673352021083,5,Flagged due to geo-velocity (920 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0060247,USR_0022,user,2026-03-12 07:11:36,normal,0.3760704704550939,0.7515447158813302,0.000596225,impossible_travel,0.7688,0,7,3,0,0,34807.344286556705,1,0,0,0,0.0,0.04,3,7,-1.4813995879465,11,0.9354679603449424,5,Flagged due to geo-velocity (34807 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0067778,USR_0022,user,2026-03-20 15:33:55,normal,0.3824639457308766,0.7617093985030586,0.003218493,impossible_travel,0.524,0,15,4,0,0,3925.22846478982,1,0,0,1,0.0,0.06,4,5,0.244393012999466,14,0.9353512135672568,5,Flagged due to geo-velocity (3925 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0072809,USR_0022,user,2026-03-26 08:05:57,normal,0.3596754555496939,0.7184815073315227,0.00086940377,impossible_travel,0.758,0,8,3,0,0,17355.292758642765,1,0,0,0,0.1,0.06,3,7,-1.0153767147122768,12,0.9354371033795128,5,Flagged due to geo-velocity (17355 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0032762,USR_0023,user,2026-02-07 21:45:01,normal,0.3753434518636999,0.7494128495558824,0.0012740542,lateral_movement,0.4441,0,21,5,1,1,0.0,0,0,0,1,0.4,0.14,4,7,0.3238047577039821,14,0.9354904831746196,2,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
